email,hw-01a,hw-01b,hw-02,hw-03,hw-04,hw-05,hw-06,hw-piperider,project-01,project-02,total
83dfbddb0d35b96d49c9fcc0442f37eb3f4a7d19,8.0,2.0,8.0,9.0,7.0,8.0,3.0,0.0,0.0,0.0,45.0
49c26a4774a99f0775aea77e3e34742fed76bce2,9.0,2.0,10.0,8.0,7.0,9.0,0.0,0.0,0.0,0.0,45.0
431789f881cde1e2b78fbc3efcbdf27522c21767,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,35.0,45.0
06c771e251ff56ecc54eb340c539c542174d71a2,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,45.0
d42547a15fc4d729c2f116231d22e28016a048ae,11.0,2.0,8.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,44.0
69d854cc189ae822ed8de99cff28e9b98e97772e,8.0,2.0,8.0,8.0,7.0,8.0,3.0,0.0,0.0,0.0,44.0
997b187f3da2fadab5bd9860d3923ba483042dce,8.0,2.0,7.0,7.0,7.0,8.0,4.0,0.0,0.0,0.0,43.0
33895bfc211da2c395dcfc0e220791732a2c4979,9.0,2.0,11.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,43.0
2d1f668c4bee1fb08cd5b0a886367c8f5635e000,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,43.0
fd8d3eefec1f79e3d021b448deadfed0fcd0672f,7.0,2.0,7.0,8.0,6.0,7.0,5.0,0.0,0.0,0.0,42.0
f3b4e8fc3baf7cd2b03364d223a3df5d429ca883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0
ee4ccf5067225f4ddbf8ee7c7c0e07ba38b9c88b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0
b25ec84f9c1377da31f345c57786206075349b8e,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,29.0,0.0,42.0
9635a4a6ba963e2d090c4cf4951a59ad8b8d0301,7.0,2.0,7.0,8.0,7.0,9.0,2.0,0.0,0.0,0.0,42.0
71e1a7593e51c4d1bc83b319051f53a524dc1327,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,42.0
67a9f63c2cb94059c7799980394c029027c64476,7.0,2.0,7.0,8.0,5.0,8.0,1.0,4.0,0.0,0.0,42.0
2c295a026ba0b67ee54c0d762ffd27c89584e00b,7.0,2.0,7.0,8.0,6.0,7.0,5.0,0.0,0.0,0.0,42.0
f05bcfc10b2babbc25ae8136b0e657005a770c42,0.0,0.0,0.0,7.0,5.0,6.0,0.0,0.0,23.0,0.0,41.0
b8b48cdda086322536c5d991eebb6f55ca1481c6,7.0,2.0,8.0,10.0,8.0,0.0,0.0,6.0,0.0,0.0,41.0
a3567d891af0d041d0283e6ff1a45eea17973837,7.0,2.0,8.0,10.0,6.0,8.0,0.0,0.0,0.0,0.0,41.0
8e628fc081e2ef6cf5bee3b4d97fbd67efad75d2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,41.0
876aa034d48fbe88c093dd1d51b7547860b73357,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,41.0
85d3fa02d30cdf4c9cee25763f87b0a8642977e1,8.0,2.0,8.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,41.0
6029676896b63fd4b4a844b5dba2e849ac4b5ffb,7.0,2.0,7.0,10.0,5.0,8.0,2.0,0.0,0.0,0.0,41.0
dfc22517b8863620115de3392d6fa7698019c548,6.0,2.0,5.0,8.0,6.0,7.0,2.0,4.0,0.0,0.0,40.0
c279052efd1f523403952e7fcdb70e7e8beaf280,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,40.0
8750f9e0187c688a6e0f9fee19511c9e16da3651,6.0,2.0,8.0,8.0,7.0,9.0,0.0,0.0,0.0,0.0,40.0
5df206bd50fc20ab82edca3da06987e34b88be33,8.0,1.0,8.0,8.0,6.0,7.0,2.0,0.0,0.0,0.0,40.0
225df367dcdca73371410d43cc5cf5ac89993d32,7.0,2.0,7.0,8.0,6.0,7.0,3.0,0.0,0.0,0.0,40.0
f16a366f2ba8c525df5c1dfe3f422930dc2cc676,6.0,0.0,7.0,8.0,6.0,7.0,5.0,0.0,0.0,0.0,39.0
d713c9a6119bd14569408a17633cacbceae1c3f4,6.0,1.0,7.0,9.0,6.0,7.0,3.0,0.0,0.0,0.0,39.0
b8365fe32b5fd14e0ce229ac0aa73fb637e09904,7.0,1.0,7.0,8.0,6.0,7.0,3.0,0.0,0.0,0.0,39.0
b18c4f7041588d12fe39f21248be3c4d54d7311b,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,39.0
a33c1962896e849b7d1ef1700e821e3b26320647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0
9fbdc97b08eb953ebdb36d1bc6c5f3d308137f9f,6.0,1.0,7.0,8.0,6.0,7.0,4.0,0.0,0.0,0.0,39.0
4919ebb30f59ac61f6e2aa900fd599fa41bee26e,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,39.0
ef189d315d5688d84a9b55c2979129a68209564a,6.0,0.0,7.0,8.0,5.0,7.0,5.0,0.0,0.0,0.0,38.0
bf95d29cd74aa3ab15cf63466787a8c7604de97c,7.0,2.0,7.0,8.0,5.0,7.0,2.0,0.0,0.0,0.0,38.0
6d01e91e86b027ef327aea010ac96bbaf6d241b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0
64d4138688a3865253b9accd5e77511087a25d92,7.0,2.0,8.0,8.0,6.0,7.0,0.0,0.0,0.0,0.0,38.0
5adee8d45a20ee30cbdd7efb131f670647a6d1bc,7.0,2.0,7.0,7.0,6.0,8.0,1.0,0.0,0.0,0.0,38.0
53c4ede1532fc043231bbe753a7aa828de3ef737,7.0,2.0,7.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,38.0
0b9f700d40896703f133501caf49a65d4e2a0462,7.0,2.0,7.0,7.0,5.0,7.0,0.0,3.0,0.0,0.0,38.0
e217f84ee155fb6ee2cb7279f6768946a794b51f,8.0,2.0,8.0,9.0,0.0,8.0,2.0,0.0,0.0,0.0,37.0
de184c9b9e898b3f441cf1acc835a99ac25d754e,7.0,2.0,7.0,8.0,6.0,7.0,0.0,0.0,0.0,0.0,37.0
b45f2368c253906db5e97c25736c5845aac2cf7a,7.0,2.0,7.0,8.0,4.0,7.0,2.0,0.0,0.0,0.0,37.0
a242c569e25eccee09c09747bfa7c0e91a210375,8.0,2.0,7.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,37.0
9eb994b86a8ac5bf5cae6f181c06662274f4b356,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0
9581ee3bdbadb031fc62bfd65219b52993933059,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,37.0
6c9dc59674307e58666ebc18993b17909d718996,7.0,2.0,6.0,7.0,6.0,6.0,3.0,0.0,0.0,0.0,37.0
36704038d88701abd88292375de2f0eb87d6d20c,6.0,1.0,6.0,7.0,5.0,6.0,3.0,3.0,0.0,0.0,37.0
30920818a4306d58dba5fdb351fc33f19c61d12b,7.0,2.0,7.0,8.0,6.0,7.0,0.0,0.0,0.0,0.0,37.0
0b6efd03a0eb280468ecbe6f72d3ddb9db60f415,7.0,2.0,8.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,37.0
d52ce856f369ea47fd6e3469fdb1ad424750690e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0
b8be34c5edd9a7704d7222b7bc66a39b145a325b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0
b8585e51e12e3afb108d1fe66b614a63df7fabb8,5.0,1.0,12.0,10.0,0.0,6.0,2.0,0.0,0.0,0.0,36.0
9ac1e209dca456a90c294450e338d0a1fd7c461a,7.0,2.0,7.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,36.0
9666e2076ee613b9b5eddf98d4312da6b02c5bdd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0
954b032d1e43c3cae4944317ff0bc6817c5f159b,6.0,1.0,6.0,7.0,5.0,6.0,2.0,3.0,0.0,0.0,36.0
4387aa6a90b3a891e5d0e89b803c81cfdbf1ba7e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0
2f9a52f4f58253f5a4ab2ada68110e43f1f01bd5,7.0,2.0,7.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,36.0
2522c3c2aa2f2dfc1845a628d7bc38e935008cf7,6.0,1.0,6.0,7.0,5.0,6.0,2.0,3.0,0.0,0.0,36.0
01683ca29d71cdad92f86ad8ec718dbb47d582fc,6.0,2.0,7.0,8.0,5.0,6.0,2.0,0.0,0.0,0.0,36.0
fb88e2b8316b357df5a9fdfd66362ec8c5d1ef68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0
e36a54ee848226e8cc9f3751b6f7c54855b1d8b1,6.0,1.0,6.0,7.0,5.0,6.0,4.0,0.0,0.0,0.0,35.0
e12ad93068c6e56bfd3da781febb49a17b0d5833,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,35.0
d276cb415b8f47879648bb6d2afe18147d029490,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,30.0,0.0,35.0
cd6bdb0b60b5247fab68b779e64dca500d7d8261,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,35.0
b401663fad954d777996704ca911178876d9b58f,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,35.0
979d53c98fcb1e726e686efbd52ae81f32ec85cc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0
68195db97285a880084aabcb48e8bd68ae722459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0
5d40dc141a1a70883551f506ae1990b6f386122c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0
4477e16422a7dd4a5fe20f3f0e81735b8462c61e,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,31.0,0.0,35.0
376b7c08242b5748373344def8533d8633a8632f,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,35.0
2920a0e8435e512fb14795ddf5c7cb3c926b90eb,6.0,1.0,6.0,7.0,5.0,6.0,0.0,4.0,0.0,0.0,35.0
138fe733505851f60aa9ce10a34e34c1edd90b50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0
eb854dd99d23b7e024e4bf76acf3f7d20cab41e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0
e219c827723c25860e0811c0213cbe7d285d4e2a,8.0,2.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,34.0
bf162d6d9876b8bfb71a85c8279827754eb2977e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0
adca3d4e1ae46c660881bd4398525a34dd451378,6.0,1.0,6.0,7.0,4.0,6.0,4.0,0.0,0.0,0.0,34.0
97f9d0ad0587739def889c6e2295b0a20432743b,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,34.0
77db1569e70e123150dade528826c750a243777d,6.0,1.0,6.0,7.0,5.0,6.0,3.0,0.0,0.0,0.0,34.0
1ded918376ab51d806d6236c6e37f68b407e88ee,9.0,2.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
11215c585c6a731b946498bc4f2260f38f90b3a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0
f730725c33081cd492ab7baf780e8d1bed821f5a,7.0,2.0,8.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,33.0
f234fee90ed30670985d95ed2aeb89e8ae468eb6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0
f1e1077e1a7f98c8e4fc1c31845260d38f3d8392,6.0,1.0,5.0,7.0,5.0,6.0,3.0,0.0,0.0,0.0,33.0
ea8fbf2ebb061f9c220826358127147e2ec65590,6.0,1.0,6.0,7.0,6.0,6.0,1.0,0.0,0.0,0.0,33.0
e8262828c39061e4c1c9072303de082ee51b31b0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0
d5e085f271e37a2e7629dbb9d9d98a3a068c7ff6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0
8cf9a934dbcf8f36122736e5e1127145c876b3b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0
7c6683fce78d56f6a4f86ed67b82bedaf26db8e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0
75990c320d61e78958e3d4c559b31155106f51d2,6.0,1.0,7.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,33.0
5cc7639b17973540e0ded87659c5a1e45ddfc2ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0
218267984e4ebc76d1038727cf14874be058718e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0
10eee6db0d16be4e024d96b8f33760398bc38677,6.0,1.0,6.0,7.0,5.0,6.0,2.0,0.0,0.0,0.0,33.0
fd654a2be1718c395feefd9fe7861897d5d25c0a,6.0,1.0,6.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,32.0
f4aaabcd992d5ebd825ea366675d66d1b1e0bb59,6.0,0.0,6.0,7.0,5.0,6.0,2.0,0.0,0.0,0.0,32.0
e37cb31904880e5585eb1b8477d9d9fead20b592,6.0,1.0,6.0,7.0,4.0,6.0,2.0,0.0,0.0,0.0,32.0
e04ad3c6403cab3a4f74693101e976984188d799,7.0,1.0,7.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,32.0
dc4cae2d0b4a8b831b318e09d71215134039409b,8.0,2.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,32.0
c7a51efca07da2797dd2da7930e0d094ecfe5c5f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0
c365d9de160b411b581cf0a6fc8c2c1882e156bd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0
bf9cc04144ae945a3122ba0b2ffce17ac25311a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0
beaff15fa742d105cb335db2d1b60499b1dc445b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0
a3670a6f3eb7603fff4b948e16138ff422853c7b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0
9c9f5291cd009160fc517defb36ab30389d9cfc0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0
961942e66264ea70608bcdbe9db2aace26cde683,6.0,1.0,6.0,7.0,4.0,6.0,2.0,0.0,0.0,0.0,32.0
8d44fc327bc7be5084aef58a50e8ab4eb8289113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0
77c1a0ff8524544a57fdaf26b18f92a434e85b86,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,32.0
4f2b4335e85ae0957a3ec52e2b38480404a4c92e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0
462e950f0086a729052ea5c0fe0ddd843fcec182,6.0,1.0,6.0,7.0,5.0,6.0,1.0,0.0,0.0,0.0,32.0
17f03d6dd855125fa6366cea9ea6e534d026d76e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0
0d2a4c21d13bfed95db2e4854f4b09cd6f4c4118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0
d6208aec24602e08e88733635c81e53949905e11,6.0,1.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,31.0
ce4f244b700e96c0f03894e100d13474d7cbcc70,6.0,1.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,31.0
cdffaa7bd6d3c83f8429b940a5652d99e442494f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0
c70e9c9df7c14f55bee85cd6a888f5d2dfb38578,6.0,1.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,31.0
c4d81e76ebe1d981aa714e32adf6419a204c98cc,7.0,1.0,6.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,31.0
b4549eaf9d27158e2daec45ad0c87af6c60b9359,6.0,1.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,31.0
a1969e74e9cdcf2f168203649f73050d52a25e9c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0
9eaf790c776477e94b634801597e2aa6afae41f1,6.0,1.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,31.0
91e3bcbd1f5f913550cd6a0b0e226a44c92f6622,6.0,1.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,31.0
8da423043929acf6fb64c724985385a878150598,6.0,1.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,31.0
8d12aae0cad9e8a89079fadf7b1b4bd5b70ed8a1,6.0,1.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,31.0
7dec5eb73794f381aceeafdf73e488736bd68b88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0
607d5184a087658ff5f64dc23698a7853197ed3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0
526034ca3db4d0742eac80388fb196a87fa6d6a7,8.0,2.0,7.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,31.0
50c0e9b9e848c7038034e6a662e321a5c5f5132f,6.0,1.0,6.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,31.0
38222de4f27c47bcc38439b46c83dedf552c36cd,6.0,1.0,7.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,31.0
2cde7bebf9821a605c7e1d9d13ee2934dad2f864,6.0,1.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,31.0
1eb53e523ec0ad41ad536627c0a417992c95ba71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0
1a39734a26892d9d4de034dc7df6350e9c7705da,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0
1966a7460edf8821c40f253605ada292bd510dc1,6.0,1.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,31.0
0c627c23c25f61014547c588620572e615bc6c2e,6.0,1.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,31.0
03d412bf2120f45a28fa13719d2e2abe6c96c30b,6.0,1.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,31.0
ebb591ecf30135b70c3dfb03ee89ebda2661a4fb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0
e12b387cbb8dfbcaba9d7981cbf43afdda808025,4.0,1.0,7.0,6.0,5.0,6.0,1.0,0.0,0.0,0.0,30.0
e0f7bd1b95364d5417193318210afecf7f538425,0.0,2.0,7.0,7.0,5.0,7.0,2.0,0.0,0.0,0.0,30.0
b21c431dbb57a548ae12498867a2c1bf60420bb1,6.0,1.0,6.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,30.0
afff4a2d666a5ed753a5f80e0639868dd94ae729,8.0,2.0,8.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,30.0
af46c26892f2507f62e50f21c9c5dc6cbdb9b5a9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0
9e1f8539bf25c2022df606504cf81cf7ec019d48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0
96a26e3b912ce80b20aa36f643b00dc5072ab8a5,6.0,0.0,6.0,5.0,5.0,6.0,2.0,0.0,0.0,0.0,30.0
94578c689a15e508f9cad087f883335bfa982bb6,6.0,0.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,30.0
79fa9e37d47d94f070f030de247b99da4994e9de,3.0,1.0,6.0,6.0,5.0,6.0,0.0,3.0,0.0,0.0,30.0
782e6570d2a28f1dc420bded0d3fb23ab1baebf7,5.0,1.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,30.0
51b9943bf98b704dc9b609ccbdc34bce3e1205db,7.0,1.0,5.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,30.0
4cfea501395cca2ddeeeb82c678e0b32541b1a8c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0
3a2637dcaacb3606b91dad7303ec9115f495edbc,7.0,1.0,5.0,3.0,5.0,6.0,3.0,0.0,0.0,0.0,30.0
33f4343e2e30a2e418a796e30f76bb243897ef39,5.0,1.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,30.0
fbc1c72d25aafa55ecdb0423ee8940d3139ba8a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0
f4d3db585ac57c03f0ec53cec070870807197374,5.0,1.0,5.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,29.0
b238732ab1833aed20350697b763a62c62d5f100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0
a21a08ab2d2fb95d96b96e2378fded0df78aa5f3,7.0,2.0,0.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,29.0
8fdd3d0e497d607c7b20099bd33b99820611f423,7.0,2.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,29.0
31abfacb59488255f9b0389b63003bfb20071992,7.0,2.0,0.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,29.0
1c90d8d2d2f93e0be35c602c0aa80d517220e147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0
0e2988f17139b1481ef14795c8bcea5a1c63a9e3,5.0,1.0,7.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,29.0
f873b3401c1653cbf6d511de2b37320171572a1b,0.0,0.0,7.0,8.0,6.0,7.0,0.0,0.0,0.0,0.0,28.0
e663ba359e86f356da7f0af6faa17a358eabc972,7.0,2.0,6.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,28.0
a7c5511170984ae7d461b487d513963627887ae6,7.0,0.0,7.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,28.0
9fac69d074ea1e2dd6475e15546a712155f9dc1b,6.0,2.0,6.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,28.0
89c3d3c2657463be43b45aa4d0e9143573ddab3f,6.0,1.0,6.0,7.0,4.0,0.0,4.0,0.0,0.0,0.0,28.0
6b70df97b0f8c2c3563bf4d5d95810582968038c,8.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
4be125cde01b8abe74a6557bd38b29d160de22b9,5.0,0.0,6.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,28.0
347b95b9b6c520c06762b98ed4a36647e035fa9d,7.0,2.0,7.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,28.0
1b55a6982a2238d8ba2fe3d40c79bc363254b818,7.0,2.0,0.0,7.0,0.0,7.0,5.0,0.0,0.0,0.0,28.0
def5dae9270c3ed0f0cb2ca72b221365ef0c0518,7.0,1.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,27.0
abe94aa759e20f2a242f7dc1a76e4113684c9f7f,6.0,1.0,6.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,27.0
9fb015694ae26e46523ee32372ecc6f2f4057688,6.0,0.0,7.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,27.0
962d21c0cbd0d5ce78f29b7f0563c4f6c81ad8a6,6.0,0.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,27.0
5a64b1d42b0faf6931ae0aa386da9d9766bfd70f,5.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,27.0
452408edddb8a2233b9b3a15af7a9b40d25554b4,7.0,2.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,27.0
f82cfeb4801a17238d5e36f528e0b1f47c771116,5.0,0.0,6.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,26.0
b654215cfe6eee0276fca105008788c6691cbaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0
998e2c70003905c67eb8be90714541ef64bc88cd,6.0,0.0,6.0,6.0,0.0,6.0,2.0,0.0,0.0,0.0,26.0
85b6c7e12fb2e231c66beb2570d1b6824cbf4c4b,7.0,2.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
3a4b0f1ee9ce5b9642cdd24b11facd445d5982e9,7.0,1.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,26.0
3679a6319dcbf7f66a655a02f488e1d875168d85,9.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
2ce0d6f66df941b2b625aa9467eed13b82d440b6,6.0,1.0,7.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,26.0
fc75453ae303a9ccd560f4a3d0ae3d0d78ae5ec0,7.0,1.0,6.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,25.0
f5c17a7f3f3b0f4074842a3ae7cabc24fee13a4c,6.0,1.0,6.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,25.0
f157c19cce520a5d35e0eefecac2a947c47c4599,6.0,0.0,6.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,25.0
e9ff9944acf1ecd2cc32ba0b9805d84108dda880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0
e78a9fad0f6eb8213db2debe7d372fff6391f9d7,6.0,1.0,5.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,25.0
c30ed036187cc620284a32374aa89c1ccb9a2916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0
bebcaaa16a4d403ddbf7fb15b4a8d7815da88aa3,7.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
aaa90a1f20e086d11319e34f5159c353426d8020,6.0,2.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,25.0
97a5cdafd3025330edd75b945594f095c8d88aff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0
95937d7e4fa687955ff7b77686103a8e588a01ae,6.0,1.0,0.0,7.0,5.0,5.0,1.0,0.0,0.0,0.0,25.0
8551633c080bb3993b6cfd5980aaa22a1e27afdb,6.0,1.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0
3de24a7103fdfd179665b295806009dec837af02,6.0,1.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0
08a79ba18b806da05146494b2be7735c8a0bfe2d,6.0,1.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0
073b01c12dbf07b1a31bd6c339c9e7013c967eb8,6.0,0.0,6.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0
f3bff5cd8665ba1b97fd57b57952c042ed277ca9,2.0,1.0,5.0,7.0,2.0,5.0,2.0,0.0,0.0,0.0,24.0
