email,time_homework,time_lectures,module,time_homework_homework-01b,time_lectures_homework-01b,module_homework-01b,time_homework_homework-02,time_lectures_homework-02,module_homework-02,time_homework_homework-03,time_lectures_homework-03,module_homework-03,time_homework_homework-04,time_lectures_homework-04,module_homework-04,time_homework_homework-05,time_lectures_homework-05,module_homework-05,time_homework_homework-06,time_lectures_homework-06,module_homework-06,time_homework_homework-piperider,module_homework-piperider,time_evaluate,module_project-01-eval,time_project,module_project-01-submissions,time_evaluate_project-02-eval,module_project-02-eval,time_project_project-02-submissions,module_project-02-submissions,user_id
689d5e008cd3c1c393fbfe9e2b16ececaf22357e,,,,0.15,3.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,387
68a953112bee699b1ac302a8986e136fd7efcb07,3.0,5.0,homework-01a,1.0,3.0,homework-01b,3.0,6.0,homework-02,1.5,3.0,homework-03,,,,,,,,,,,,0.6,project-01-eval,70.0,project-01-submissions,,,,,388
697a3b250b0e4860cea5106177b9182a93f95929,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,project-02-eval,20.0,project-02-submissions,389
69c172abe4abd2bfd43762e3783d865ca2519a4d,7.0,3.5,homework-01a,3.0,1.5,homework-01b,8.0,4.0,homework-02,3.0,2.0,homework-03,4.0,6.0,homework-04,2.0,4.0,homework-05,8.0,8.0,homework-06,,,4.333333333333333,project-01-eval,20.0,project-01-submissions,,,,,390
6a2049974bbcaf19ea59838f2af738878b85c056,2.0,8.0,homework-01a,0.0,0.0,homework-01b,3.0,6.0,homework-02,0.0,0.0,homework-03,0.0,0.0,homework-04,0.0,0.0,homework-05,,,,,,,,,,,,,,391
6a6c44d5defebefbd52b35f9500c4d6562ba2df6,0.0,0.0,homework-01a,0.0,0.0,homework-01b,0.0,0.0,homework-02,0.0,0.0,homework-03,0.0,0.0,homework-04,0.0,0.0,homework-05,20.0,8.0,homework-06,3.0,homework-piperider,,,,,,,,,392
6ad2bc726af8a0057cc60cd20701433264ddbd80,1.0,4.0,homework-01a,0.5,3.0,homework-01b,2.0,5.0,homework-02,2.0,3.0,homework-03,,,,,,,,,,,,1.0,project-01-eval,70.0,project-01-submissions,,,,,393
6ae6f3ff81ec89309abf6268b9ba590ae969156e,1.0,4.0,homework-01a,1.5,2.0,homework-01b,3.0,3.0,homework-02,3.0,1.0,homework-03,3.0,2.0,homework-04,1.0,2.0,homework-05,,,,,,,,,,,,,,394
6b02d86343938788ff1ce1cd1de47caeabae04cc,,,,,,,,,,,,,,,,1.5,3.0,homework-05,,,,,,,,,,,,,,395
6b501a6698bda61dbff220482e9a0abe32bf1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,project-02-submissions,396
6b8724eb1690a1337cd4e96e4f9761815535abf7,2.5,12.0,homework-01a,2.5,12.0,homework-01b,2.0,10.0,homework-02,1.0,3.0,homework-03,2.0,14.0,homework-04,1.5,5.0,homework-05,,,,,,2.1666666666666665,project-01-eval,40.0,project-01-submissions,,,,,397
6bba9c9f6f11d2296b104c9ec690f8b0f03185b8,11.0,11.0,homework-01a,5.0,7.0,homework-01b,4.0,17.0,homework-02,,,,,,,,,,,,,,,20.0,project-01-eval,30.0,project-01-submissions,,,,,398
6c15bae2c31b9ef5e05c348000ca13c667b6352a,1.0,7.0,homework-01a,1.0,3.0,homework-01b,4.0,3.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,399
6c788332e27bda64693a0a008b583b9693d2ee61,5.0,8.0,homework-01a,4.0,3.0,homework-01b,7.0,7.0,homework-02,5.0,5.0,homework-03,,,,,,,,,,,,,,,,,,,,400
6c7e88c80fd394ba5fbcd0c229772a98fd111cbd,2.0,5.0,homework-01a,2.0,5.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,401
6cb40052c7d2690cdc2a2585a9b8cd18662b6844,5.0,5.0,homework-01a,,,,0.0,0.0,homework-02,5.0,3.0,homework-03,,,,5.0,5.0,homework-05,4.0,0.0,homework-06,,,,,,,,,,,402
6d30be19480f99e03fe75bbae6a7f2085d7a8ea7,0.0,0.0,homework-01a,0.0,0.0,homework-01b,0.0,0.0,homework-02,0.0,0.0,homework-03,0.0,0.0,homework-04,0.0,0.0,homework-05,0.0,0.0,homework-06,,,,,,,,project-02-eval,,project-02-submissions,403
6d6b3f8de2fad93d5f2e2ead9950c5321afcc9ff,1.0,10.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404
6dcfb989503a6346b77edf429230fff72ab13eb4,1.5,4.0,homework-01a,1.0,4.0,homework-01b,6.0,4.0,homework-02,1.0,3.0,homework-03,,,,,,,,,,,,,,,,,,,,405
6dda51a895adb639004496b5639a6eafbfce13dc,2.0,4.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406
6deca8e36d6017256b46db66eaaed16e5f487fb2,20.0,8.0,homework-01a,7.0,3.0,homework-01b,60.0,10.0,homework-02,,,,,,,20.0,10.0,homework-05,,,,,,,,,,1.8333333333333333,project-02-eval,100.0,project-02-submissions,407
6e3034f24cb5ce4366571026fff2313f69221758,1.0,3.5,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408
6e77ff1c81779a774e8044c5d34b27e5e37a2aab,2.0,4.0,homework-01a,2.0,3.0,homework-01b,1.0,6.0,homework-02,1.5,2.0,homework-03,3.0,6.0,homework-04,2.0,4.0,homework-05,3.0,6.0,homework-06,,,,,10.0,project-01-submissions,,,,,409
6e971366561b3cdc3a8de4ab07f8a438aa3abf55,0.0,0.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410
6efd64d7eaf2a75cb7ee2d13165d6223e927728b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,project-02-submissions,411
6f02faf3612490bf887aa133cf1e82fe58f2166c,0.0,0.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412
6f3256957c27e189aad878486935ad3cf6c085b3,2.0,6.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,2.75,project-02-eval,40.0,project-02-submissions,413
6f833e1e93999b0d9780b4e38f34820754ea9cae,6.0,3.0,homework-01a,5.0,3.0,homework-01b,6.0,6.0,homework-02,2.0,2.0,homework-03,7.0,3.0,homework-04,0.0,0.0,homework-05,3.0,4.0,homework-06,,,2.0,project-01-eval,20.0,project-01-submissions,,,,,414
6fbc1ee01271bb4612ab48ab38bec1bdcfc76207,2.0,4.0,homework-01a,0.1,1.0,homework-01b,4.0,4.0,homework-02,,,,4.0,4.0,homework-04,1.0,4.0,homework-05,,,,,,,,,,,,,,415
70b1d1a9436fae5a5f8ba2d47d3e5f5beba57bcb,0.0,0.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,416
70b1f7993b2566baba847384cd37f9e38b8b11f9,4.0,1.0,homework-01a,4.0,1.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,417
70db5acad05e13c12b8a5bcdaf9f49e68da09ed9,1.0,6.0,homework-01a,1.0,6.0,homework-01b,2.0,6.0,homework-02,3.0,4.0,homework-03,3.0,6.0,homework-04,3.0,6.0,homework-05,3.0,6.0,homework-06,,,,,,,2.6666666666666665,project-02-eval,90.0,project-02-submissions,418
71d1244ef60aa133576d1b3835ee992655204a12,3.0,15.0,homework-01a,0.0,0.0,homework-01b,4.0,7.0,homework-02,2.0,4.0,homework-03,5.0,6.0,homework-04,3.0,6.0,homework-05,,,,,homework-piperider,1.0,project-01-eval,20.0,project-01-submissions,,,,,419
7265df01aa16544108537925c32e04863e36fa39,,,,,,,4.0,7.0,homework-02,3.0,6.0,homework-03,5.0,8.0,homework-04,,,,,,,,,,,,,4.0,project-02-eval,40.0,project-02-submissions,420
72885679877886ac5acd8b1ba23dd21c49ddc04c,,,,,,,,,,,,,,,,,,,,,,,,,project-01-eval,88.0,project-01-submissions,,,,,421
7312b219351c5a33c20d6f7c25bc2c643b0f3ff0,4.0,5.0,homework-01a,5.0,3.0,homework-01b,8.0,4.0,homework-02,2.0,3.0,homework-03,4.0,4.0,homework-04,4.0,4.0,homework-05,6.0,6.0,homework-06,5.0,homework-piperider,,,,,7.333333333333333,project-02-eval,50.0,project-02-submissions,422
73e579cfedd3ff91923f8dd36cc9757d0ee6c621,3.0,3.0,homework-01a,2.0,3.0,homework-01b,4.0,4.0,homework-02,5.0,3.0,homework-03,,,,,,,,,,,,,,,,,,,,423
745d11c5c2d6765c519d80a1dfcc010b286e0c25,3.0,3.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,424
7521fc08089a1c1003751c73391eccc757a3082c,3.0,2.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425
7543624cd2908777383e7f7d683b2ff18331361d,8.0,0.5,homework-01a,1.0,1.5,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,426
7593dd7d9a847ec10eda61316dfc62f84a46fd32,5.0,4.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427
75ffab8f2f576abaf8ba934f16ce9264b39f7a5f,2.0,2.0,homework-01a,1.0,1.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,428
7606b905641a4b1f9982b501602568c43f0dd730,2.0,8.0,homework-01a,,,,3.0,8.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,429
76072e50a9e301120d0ca15cc21c58ec101ef1e5,2.0,3.0,homework-01a,2.0,3.0,homework-01b,6.0,5.0,homework-02,9.0,8.0,homework-03,13.0,12.0,homework-04,5.0,6.0,homework-05,16.0,24.0,homework-06,,,,,48.0,project-01-submissions,,,,,430
763f1201cc21f5db2920451b537baba80ecce548,3.0,8.0,homework-01a,1.0,2.0,homework-01b,4.0,8.0,homework-02,3.0,5.0,homework-03,6.0,10.0,homework-04,2.5,8.0,homework-05,,,,,,,,,,,,,,431
7657dbb48b297a5c4630eee29bf0aae9f3ee2562,2.0,3.0,homework-01a,0.5,1.0,homework-01b,2.0,2.0,homework-02,1.5,1.5,homework-03,2.0,3.0,homework-04,1.0,3.0,homework-05,,,,,,,,,,1.1666666666666667,project-02-eval,50.0,project-02-submissions,432
76969a8639c6df3a4cf4533bfdb43574ab6c1056,2.0,5.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433
76b44a94c13e98780f438868d889d40499619723,4.0,20.0,homework-01a,4.0,4.0,homework-01b,15.0,15.0,homework-02,10.0,3.0,homework-03,13.0,8.0,homework-04,3.0,2.0,homework-05,8.0,12.0,homework-06,5.0,homework-piperider,1.0,project-01-eval,40.0,project-01-submissions,,,,,434
76e6246d008fb34bd5b1319a74aefbc358e9c256,2.0,5.0,homework-01a,1.0,5.0,homework-01b,3.0,15.0,homework-02,5.0,5.0,homework-03,5.0,7.0,homework-04,5.0,10.0,homework-05,5.0,10.0,homework-06,,,,,,,1.0,project-02-eval,60.0,project-02-submissions,435
76f2229667b4f5a9e80591c68e30266cd7a5887e,3.0,12.0,homework-01a,1.0,4.0,homework-01b,,,,4.0,10.0,homework-03,,,,,,,,,,,,,,,,,,,,436
77164f4b2568322aaff071a46f35724e0b92ca52,5.0,5.0,homework-01a,4.0,6.0,homework-01b,4.0,4.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,437
77992c73d43606a713ae7608415bb6e52ff206d6,0.0,0.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,438
779dafc3f8d7083738c55c163d06daf80f0b1522,4.0,2.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439
77aa84165428b2a4a2c88d623aff73d572ea3019,2.0,24.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440
782c5beb09b6df0b2a93ed37e457679dc55507cc,1.0,3.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441
78bd63225991019a15d1b7ad332ec03a5e393d3e,,,,0.0,0.0,homework-01b,0.0,0.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,442
78cf39600941fa4c366d9b326b130d9a6b127662,2.0,6.0,homework-01a,1.0,2.0,homework-01b,6.0,6.0,homework-02,3.0,2.0,homework-03,5.0,0.0,homework-04,3.0,6.0,homework-05,,,,3.0,homework-piperider,,,,,,,,,443
78dfc01fead05da58517847b7631136adac482cf,1.5,1.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444
78e08c7cbaf3fa8bd831dcd7c80fc7d9ee65d390,3.0,8.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445
790cd8415d1244cdc55bd0a133fddfb479fdcd45,,,,,,,,,,,,,,,,0.0,0.0,homework-05,,,,,,,,,,,,,,446
7927113661f1dc902f6b863629d5b47734a1ff89,3.0,2.0,homework-01a,,,,8.0,2.0,homework-02,3.0,1.0,homework-03,,,,5.0,5.0,homework-05,6.0,10.0,homework-06,,,1.0,project-01-eval,30.0,project-01-submissions,,,,,447
798466cd6fc57a5a7c7c77f2e53ba1c2cf821ce7,6.0,8.0,homework-01a,6.0,8.0,homework-01b,20.0,10.0,homework-02,4.0,2.0,homework-03,2.0,6.0,homework-04,0.0,0.0,homework-05,0.0,0.0,homework-06,,,,project-01-eval,30.0,project-01-submissions,,,,,448
79f2b6103c5acec10e7f6c7d14a397f32c3f7fbd,1.0,6.0,homework-01a,0.0,0.0,homework-01b,6.0,4.0,homework-02,3.0,2.0,homework-03,0.0,0.0,homework-04,3.0,5.0,homework-05,0.0,0.0,homework-06,,homework-piperider,,project-01-eval,,project-01-submissions,,,,,449
7a5e8ce63c66e2eee0354a6beed6ca0b8e521228,,,,,,,,,,,,,,,,,,,,,,,,3.3333333333333335,project-01-eval,40.0,project-01-submissions,,,,,450
7a753469fd5f5b98568e8b16a9aeace3b0c8b831,,,,,,,4.0,12.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,451
7ad5200d1790e460b246a9fdd7865d7e52e5167e,2.0,7.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452
7c76a53c8d8696b245c834fd3a61f1146f34f6d4,3.0,10.0,homework-01a,,,,4.0,10.0,homework-02,3.0,8.0,homework-03,9.0,4.0,homework-04,1.0,10.0,homework-05,2.0,6.0,homework-06,,,,,,,0.5,project-02-eval,30.0,project-02-submissions,453
7cb59da75273de1f137ec9f9ecf11a542b082643,2.0,6.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454
7cfb835a508ca9f7f031e89eb1ae29b5bb3501a1,3.0,2.0,homework-01a,1.0,1.0,homework-01b,5.0,2.5,homework-02,1.0,1.0,homework-03,,,,1.0,2.0,homework-05,3.0,9.5,homework-06,0.5,homework-piperider,,,,,0.5,project-02-eval,60.0,project-02-submissions,455
7cfc13cb9ef721216fcfc71e986243e95f367351,4.0,15.0,homework-01a,4.0,15.0,homework-01b,10.0,14.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,456
7d0b6079773e58cf719e4e2ea22b72b4d0099dc2,0.0,0.0,homework-01a,1.0,1.0,homework-01b,2.0,2.0,homework-02,1.0,1.5,homework-03,4.0,2.0,homework-04,2.0,3.0,homework-05,7.0,5.0,homework-06,1.0,homework-piperider,,,,,1.1666666666666667,project-02-eval,30.0,project-02-submissions,457
7d3e391dcfab41e7b7ba712e52bff9bdb52b34a6,,,,,,,,,,,,,,,,,,,,,,,,2.0,project-01-eval,,,,,,,458
7dada6350e1b38b6daf8f02b4ce4c9d343671656,3.0,6.0,homework-01a,1.0,1.0,homework-01b,6.0,4.0,homework-02,,,,2.0,8.0,homework-04,,,,,,,,,,,,,,,,,459
7dc67d2f25571548eb89cd413d4b3751d6b2cee0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,project-02-eval,80.0,project-02-submissions,460
7de466f5569366e2a2eb2865797b5478cf89b8cc,0.0,0.0,homework-01a,0.0,0.0,homework-01b,0.0,0.0,homework-02,0.0,0.0,homework-03,0.0,0.0,homework-04,0.0,0.0,homework-05,,,,,,,,,,,,,,461
7e2eb57f7845342eb9c7f2b6c637fd8798acdf91,0.0,0.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462
7ea30327eec82367864d52cb8014ba68250ce8fc,3.0,8.0,homework-01a,1.0,8.0,homework-01b,3.0,4.0,homework-02,4.0,2.0,homework-03,10.0,4.0,homework-04,6.0,4.0,homework-05,1.0,8.0,homework-06,,,,,,,1.0,project-02-eval,48.0,project-02-submissions,463
7ea770b8f94e51d8e2afe4d984f80f0b0cd9805d,1.0,4.0,homework-01a,1.0,4.0,homework-01b,3.0,6.0,homework-02,3.0,3.0,homework-03,1.0,4.0,homework-04,,,,,,,,,,,,,,,,,464
7eac78e16ec2318a59a83609c4a57a5970f7075a,3.0,6.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465
7eb42631f849e46af2cd3eb50b01a78c46f294d0,2.0,6.0,homework-01a,1.0,6.0,homework-01b,15.0,19.0,homework-02,7.0,10.0,homework-03,12.0,15.0,homework-04,15.0,20.0,homework-05,3.0,7.0,homework-06,14.0,homework-piperider,,,,,,project-02-eval,64.0,project-02-submissions,466
7ec1325562c66aaff1757e85baa752d1a7b1cbe3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,project-02-submissions,467
7fc1f9b82555d7b654a6eded03d19794e4a99e1d,2.0,12.0,homework-01a,5.0,5.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,468
808f436af1c2b31a5669910f5ee721cbf12f2968,1.0,3.0,homework-01a,1.0,1.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,469
810a6b2f3f1afb09edf86039d41f5705344bad83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,project-02-eval,60.0,project-02-submissions,470
8119a5ecfb2e33e7c9b89aeb8d319496563248a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,project-02-eval,40.0,project-02-submissions,471
816f90a736a6b6e8b08bdb747db47d413877744f,8.0,8.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472
8177c46118cdc46edb81a37d75f2d0acb7a62b1f,2.0,5.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473
8205676b54bea3fd58c3e49a43864b23fa6d0a88,1.0,1.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474
82704de378f463193c0ac8bbce3aa0fd329ddf16,3.0,7.0,homework-01a,1.0,1.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,475
827c91b70fe44ff42a628dfb0a0ccff1c8f8223f,3.0,4.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476
82f3d0453c0a991a95df34161d20f7b267fb45c8,1.0,5.0,homework-01a,0.5,2.0,homework-01b,2.0,5.0,homework-02,1.0,2.0,homework-03,1.0,5.0,homework-04,1.0,5.0,homework-05,,,,,,,,,,,,,,477
82fad9fc92aebe4e78553a6c17b308781a753f5d,0.0,0.0,homework-01a,2.0,3.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,478
830b3ce2146e6a4605f24f125dcd8603a704e161,4.0,6.0,homework-01a,4.0,6.0,homework-01b,1.5,5.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,479
83ba76878d7e0856a6aa442a2c81aba4bc9c6450,1.0,5.0,homework-01a,,,,1.5,6.0,homework-02,1.0,3.0,homework-03,,,,0.0,0.0,homework-05,,,,,,2.3333333333333335,project-01-eval,12.0,project-01-submissions,,,,,480
843e4c99f139d539d81a58cd9d739a326967015b,2.0,10.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481
84cdcee129b26b051e9e9164e3243817029e382c,20.0,30.0,homework-01a,5.0,5.0,homework-01b,6.0,10.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,482
84ef3958c667024c2fc43bc0cc70bfab803ca185,2.0,8.0,homework-01a,,,,1.0,6.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,483
852007d0b4c101aa359ab85da06483e2431e32a4,6.0,8.0,homework-01a,3.0,2.0,homework-01b,8.0,8.0,homework-02,2.0,3.0,homework-03,6.0,6.0,homework-04,6.0,8.0,homework-05,,,,,,,,,,2.3333333333333335,project-02-eval,100.0,project-02-submissions,484
856df022ad6c1bd52270a9b5f609ab8e31666f46,2.0,0.0,homework-01a,4.0,4.0,homework-01b,24.0,24.0,homework-02,6.0,6.0,homework-03,0.0,0.0,homework-04,0.0,0.0,homework-05,,,,,,,,,,,project-02-eval,200.0,project-02-submissions,485
8573daf3792e2f9d43b8781b2f6119b67a40f9d4,1.0,4.0,homework-01a,1.0,5.0,homework-01b,3.0,3.0,homework-02,4.0,4.0,homework-03,2.0,10.0,homework-04,1.0,10.0,homework-05,,,,,,,,,,,,,,486
858687129460f93f3478e2b061b1b9c978c1b7d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,project-02-eval,40.0,project-02-submissions,487
85b4816f8ea5f9b45d8a2be8c649b681a3ec23cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18333333333333335,project-02-eval,40.0,project-02-submissions,488
86671728ccb2869eb77384c0ae118b7f52cb3359,,,,0.5,2.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,489
8670025218a47030ee07aaf64e92a2f27e2ceb82,0.0,0.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,490
86db57b2001f17d8a8b5ca302161b4766a3985fd,3.0,10.0,homework-01a,3.0,10.0,homework-01b,15.0,5.0,homework-02,3.0,4.0,homework-03,0.0,0.0,homework-04,,,,,,,,,,project-01-eval,25.0,project-01-submissions,,,,,491
87264db9186a1b63657b57076254a8d001c45cb0,2.0,10.0,homework-01a,3.0,10.0,homework-01b,5.0,10.0,homework-02,3.0,3.0,homework-03,3.0,10.0,homework-04,,,,5.0,20.0,homework-06,,,,,,,,,,,492
8730071700d8a0403c54aa755454db3983ef1b54,,,,,,,,,,,,,,,,,,,,,,,,,project-01-eval,,,0.5,project-02-eval,10.0,project-02-submissions,493
875b004d332e166e6f879151de2dbc673d602997,0.0,0.0,homework-01a,0.0,0.0,homework-01b,2.0,3.0,homework-02,0.0,0.0,homework-03,,,,,,,,,,,,,,,,,,,,494
87660676426768818aa1d67a9633c5f881244b94,,,,,,,,,,2.0,5.0,homework-03,3.0,9.0,homework-04,2.0,12.0,homework-05,2.0,8.0,homework-06,,,2.0,project-01-eval,80.0,project-01-submissions,,,,,495
87a3873bc9958d366dd8a44315824d920b681682,4.0,5.0,homework-01a,,,,2.0,40.0,homework-02,8.0,8.0,homework-03,,,,,,,,,,,,,,,,,,,,496
87b7ad2d6fd8adc860dfd52ffa3f90d6d96eaf87,,,,,,,,,,1.0,1.0,homework-03,5.0,2.0,homework-04,,,,,,,,,,,,,,,,,497
8804269fd48285c49f4b597dddb5f87557386e3b,0.0,0.0,homework-01a,0.0,0.0,homework-01b,0.0,0.0,homework-02,0.0,0.0,homework-03,0.0,0.0,homework-04,0.0,0.0,homework-05,0.0,0.0,homework-06,,,,project-01-eval,,project-01-submissions,,,,,498
88666190aaed43a01fd6bdd88d9551ce264e2c17,,,,1.0,5.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,499
88a6c3a98d32c490ddfb21d9e65298039b09735e,0.0,0.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500
88c0c96be24f50712f5d57b39420cbac11eb504e,2.0,3.0,homework-01a,0.1,0.5,homework-01b,4.0,3.0,homework-02,1.0,1.0,homework-03,1.5,2.0,homework-04,3.0,0.0,homework-05,0.0,0.0,homework-06,,,,,,,,,,,501
88dee7f300f811cd8228e9837f2d930ee6c07fe9,2.0,10.0,homework-01a,0.5,2.0,homework-01b,7.0,7.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,502
8989ed4f3ed17a5ee6ea932bbeb1f33386917be2,0.0,0.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,503
89adefa1a581a9a9a6e172143da1468cae65c57b,3.0,3.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504
8a5bae3cec431eac8c72a42e91d91ae040ae1c95,0.0,0.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,project-01-eval,,project-01-submissions,,,,,505
8a606198f1e3e5b437d6dac5fc955d2605a92b24,,,,,,,,,,1.0,2.0,homework-03,,,,,,,,,,,,,,,,,,,,506
8b0a56bbc228f707fc8756ae0aa0e263d9616200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project-02-submissions,507
8b22085222cb1dedba752dcc762fa2a93452f38f,3.0,7.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508
8b244df8f97ad927c2f4f3125ea77564162c283f,2.0,2.0,homework-01a,1.0,1.0,homework-01b,4.0,5.0,homework-02,2.0,2.0,homework-03,,,,,,,,,,,,,,,,,,,,509
8bdce60506163c4b0a62bfff943e9eb71770311a,,,,,,,,,,,,,,,,,,,,,,,,,project-01-eval,,project-01-submissions,,,,,510
8c219ad1f81e5154de51cb4e01e9203f1d903e04,2.0,6.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511
8cb18d580df6f0721ec6d17a828a4c538d81fb92,5.0,10.0,homework-01a,1.0,3.0,homework-01b,0.0,2.0,homework-02,3.0,3.0,homework-03,,,,,,,,,,,,,,,,,,,,512
8d049e3f83f1e7508a4f449b7672f18f872d5cb5,5.0,1.0,homework-01a,5.0,1.0,homework-01b,0.0,0.0,homework-02,0.0,0.0,homework-03,0.0,0.0,homework-04,0.0,0.0,homework-05,0.0,0.0,homework-06,,homework-piperider,,,,,,,,,513
8d97ada8cecdda1d2ff83febe51e105d99b171fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6666666666666667,project-02-eval,,project-02-submissions,514
8d993cac9d8bb165b73f5b000d1766b3e21b279e,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,project-02-eval,,,515
8dcd603dbffc12047f68271dcd8a7be80ff26457,1.0,2.0,homework-01a,0.2,2.0,homework-01b,4.0,7.0,homework-02,1.0,2.0,homework-03,,,,,,,,,,,,,,,,,,,,516
8e2194b6045582e5522ae48f268a85c5632ccb4e,0.5,4.0,homework-01a,0.5,4.0,homework-01b,2.0,3.0,homework-02,0.5,2.0,homework-03,,,,0.5,1.0,homework-05,,,,,,,,,,,,,,517
8e562eab623b457e1f8acbd81c0711f977305fbc,2.0,4.0,homework-01a,4.0,5.0,homework-01b,5.0,5.0,homework-02,5.0,3.0,homework-03,,,,,,,,,,,,,,,,1.0,project-02-eval,60.0,project-02-submissions,518
8e65553098d1fafc7453d10e63dbdf9c0e0adfda,4.0,8.0,homework-01a,1.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,project-01-eval,,project-01-submissions,,,,,519
8e7a4b29b5f942135befb79f245172c4256aa842,5.0,40.0,homework-01a,5.0,40.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,520
8e92e13b0eb363ff7c2f575f835bd55a5580e1c7,0.0,0.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521
8ec55653bcc4ee25e5f2ab76c18a99e25712b57a,2.0,5.0,homework-01a,1.0,3.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,522
8ecbba39b5adc80015dcb8bb21441e0c32f4e2cd,1.0,0.0,homework-01a,1.0,2.0,homework-01b,5.0,1.0,homework-02,3.0,1.0,homework-03,3.0,3.0,homework-04,2.0,2.0,homework-05,,,,,,,,,,,,,,523
8ef3da30a88c0a1ba5750ee072a303ae2622217d,4.0,15.0,homework-01a,4.0,15.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,524
